Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Reweigh_1,0.0,1.0,0.4,0.8731097251197129,0.9455753220986414,0.45669257293570187,0.7122837562960093,3,0.3547227795184967,1,0.8133941406675977,6,0.8521096759983994,7,17
Reweigh_1,0.0,1.0,0.8,0.8748554257239524,0.9455753220986414,0.282122512511751,0.6715872691999245,3,0.26786784302838407,2,0.7945651858799376,4,0.8294466958697642,7,16
Reweigh_1,0.3,0.0,0.0,0.8559715931814988,0.9455753220986414,2.1705057667571026,0.7508134094188066,3,0.5565676511686126,3,0.8402313728531096,6,0.8987617906782576,7,19
Reweigh_1,0.3,0.0,0.4,0.8673213494319717,0.9455753220986414,1.0355301417098173,0.6790479121756099,3,0.44129270720478675,3,0.8159248873637073,6,0.8717592413417091,7,19
Reweigh_1,0.3,0.0,0.8,0.8738933987655789,0.9455753220986414,0.3783252083490951,0.6279506154517928,4,0.34352125680304585,1,0.7973559800456547,4,0.8474323878659871,7,16
Reweigh_1,0.3,0.4,0.0,0.8553662728481403,0.9455753220986414,2.231037800092961,0.7752751102605482,3,0.5539489480156599,3,0.8541748422004315,6,0.9000820159582021,7,19
Reweigh_1,0.3,0.4,0.4,0.8668133127236172,0.9455753220986414,1.0863338125452704,0.7198939654228209,3,0.43742479072460866,3,0.8298714758682331,6,0.871973498851724,7,19
Reweigh_1,0.3,0.4,0.8,0.8735583107238982,0.9455753220986414,0.4118340125171649,0.6700204816070541,3,0.33895261104200175,1,0.8097981413232699,6,0.848181905815368,7,17
Reweigh_1,0.3,0.8,0.0,0.8548258082647844,0.9455753220986414,2.285084258428549,0.8079839838315108,5,0.5500945772014745,3,0.8691883419895312,6,0.9018543596563385,7,21
Reweigh_1,0.3,0.8,0.4,0.8664836293277701,0.9455753220986414,1.119302152129975,0.7560283200096051,3,0.432709968087326,3,0.8441557938967752,6,0.8741261035545135,7,19
Reweigh_1,0.3,0.8,0.8,0.8729205625155384,0.9455753220986414,0.4756088333531472,0.6914536657560313,3,0.3343540172124478,1,0.8229864487693108,6,0.8490251062322995,7,17
Reweigh_1,0.3,1.0,0.0,0.8546042177856085,0.9455753220986414,2.3072433063461406,0.8353901152862784,5,0.5470266820124007,3,0.876007038265266,6,0.9019842314266339,7,21
Reweigh_1,0.3,1.0,0.4,0.8659161415152465,0.9455753220986414,1.1760509333823332,0.7714504596527069,3,0.43040004372093194,3,0.8515614824170972,6,0.8747283155412664,7,19
Reweigh_1,0.3,1.0,0.8,0.8723530747030147,0.9455753220986414,0.5323576146055164,0.7200836774657117,3,0.3311712858438933,1,0.8305027514829231,6,0.8497969185061836,7,17
Reweigh_1,0.5,0.0,0.0,0.8462270167435928,0.9455753220986414,3.1449634105477076,0.7885224759752191,3,0.6352057668041325,1,0.8706621407691296,6,0.9206635593892812,7,17
Reweigh_1,0.5,0.0,0.4,0.8607384908066974,0.9455753220986414,1.6938160042372474,0.7282722622840851,3,0.49769050119375396,3,0.841881468992799,6,0.8879361645476974,7,19
Reweigh_1,0.5,0.0,0.8,0.8696885843070704,0.9455753220986414,0.7988066541999461,0.6729850193777249,3,0.3925711078461047,1,0.8209885923271621,6,0.8646232778957578,7,17
Reweigh_1,0.5,0.4,0.0,0.845405510576892,0.9455753220986414,3.2271140272177923,0.8225849154074648,5,0.6322862673260479,1,0.8858420856407996,6,0.9217418813869471,7,19
Reweigh_1,0.5,0.4,0.4,0.8602466680358436,0.9455753220986414,1.7429982813226275,0.7628455433684354,3,0.4936140696221975,3,0.8576319847631944,6,0.8884220509911853,7,19
Reweigh_1,0.5,0.4,0.8,0.8690021942862084,0.9455753220986414,0.8674456562861477,0.7002379028860594,3,0.388729639757521,1,0.8346613127207303,6,0.8657854520206053,7,17
Reweigh_1,0.5,0.8,0.0,0.8444759114935199,0.9455753220986414,3.3200739355550013,0.864115033457094,5,0.6292807140790184,1,0.9019819602459556,5,0.9247134329721718,7,18
Reweigh_1,0.5,0.8,0.4,0.8593981386399749,0.9455753220986414,1.8278512209094933,0.7960930339138405,4,0.4884172917456012,3,0.872171215322321,6,0.8906326728320326,7,20
Reweigh_1,0.5,0.8,0.8,0.868088809140337,0.9455753220986414,0.9587841708732836,0.7405657052105142,3,0.3816368548296465,1,0.8477718729056137,6,0.8667958059399556,7,17
