Hospital,N,Accuracy,Selection_Rate,DI_RACE,DI_SEX
437000,617,0.8525121555915721,0.4619124797406807,0.5322404371584699,0.9710746812386156
444001,1971,0.8645357686453576,0.519533231861999,0.7493279569892473,0.9477152008275808
448001,1161,0.8819982773471146,0.3815676141257537,0.0,0.6283342673017651
449000,379,0.8970976253298153,0.40633245382585753,0.6608,0.4841393917998891
452000,785,0.8076433121019109,0.44331210191082804,0.4292682926829268,0.7243975903614458
453000,712,0.8806179775280899,0.4044943820224719,0.0,0.5886136491077614
458001,693,0.8831168831168831,0.3823953823953824,0.5689370117029209,0.6593660968660968
459000,1206,0.8341625207296849,0.603648424543947,0.36475409836065575,0.8082281808622501
462000,205,0.7951219512195122,0.2975609756097561,0.0,0.8097956730769231
464002,757,0.9035667107001321,0.3963011889035667,0.6446078431372549,0.6448186921559702
465000,2205,0.9809523809523809,0.5931972789115646,0.0,0.9392725330225329
466000,106,0.8679245283018868,0.5660377358490566,0.8703703703703702,0.915492957746479
474000,2425,0.8734020618556702,0.3868041237113402,0.3356401384083045,0.5205732089412644
477000,1190,0.8529411764705882,0.5285714285714286,0.41719342604298354,0.810415387763454
478000,628,0.8646496815286624,0.3519108280254777,0.0,0.664299792793248
480000,963,0.9086188992731049,0.37487019730010385,0.9520465489566613,0.5275614892671523
481000,513,0.8654970760233918,0.4873294346978557,0.4753738510083689,0.7811594202898551
488000,284,0.852112676056338,0.3626760563380282,0.38235294117647056,0.7321947674418604
497000,1731,0.8682842287694974,0.4269208549971115,0.4422382671480145,0.8417437961099933
500000,1392,0.8656609195402298,0.46839080459770116,0.6803519061583577,0.937632712491658
502000,806,0.858560794044665,0.5905707196029777,0.7773573005361084,0.9875856857559239
503001,991,0.8304742684157417,0.36629667003027244,0.7927927927927928,0.8004927878445666
505000,115,0.8173913043478261,0.5391304347826087,0.44999999999999996,0.6797385620915032
506000,747,0.8353413654618473,0.3815261044176707,0.0,0.9246161274746499
